HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Route,SocialLevel,GroupNumber
1,0,0,2,0,4,0,0,4,0,3,1392,1,4,0,8634
0,0,0,2,0,4,4,0,4,4,2,44,1,1,4,3781
0,1,0,2,0,0,0,0,0,0,2,83,0,1,0,7609
2,0,0,1,0,4,0,0,4,0,1,958,1,7,0,5039
2,0,0,1,0,0,0,4,2,0,1,71,1,7,0,409
1,0,0,1,0,0,4,4,0,4,1,1467,1,4,4,7683
1,0,0,1,0,4,0,0,0,0,1,196,1,4,0,1046
0,1,2,1,0,0,0,0,0,0,2,42,1,3,0,3667
1,1,1,3,0,0,0,0,0,0,3,875,0,5,0,5438
1,0,0,2,0,0,0,4,2,1,1,1744,0,4,0,8504
1,1,0,0,0,0,0,0,0,0,3,1078,1,4,0,6613
1,0,2,0,0,0,0,0,0,0,3,117,1,6,0,770
1,0,0,2,0,4,4,0,4,4,3,393,0,4,4,2417
1,1,1,0,0,0,0,0,0,0,4,125,1,5,0,1698
2,1,0,1,0,0,0,0,0,0,1,326,1,7,0,1709
0,1,2,2,0,0,0,0,0,0,6,123,0,3,0,3699
0,1,0,0,0,0,0,0,0,0,6,157,0,1,0,5060
1,0,0,1,0,1,4,4,2,4,3,26,0,4,4,179
1,0,0,1,0,4,4,0,4,4,4,504,0,4,4,7769
0,1,2,2,0,0,0,0,0,0,6,427,1,3,0,4974
1,0,0,0,0,4,0,4,0,0,4,299,1,4,0,4634
1,0,0,2,0,0,4,0,0,4,3,248,1,4,0,1611
1,0,0,3,0,0,3,4,0,4,1,1570,1,4,0,8217
0,1,0,1,0,0,0,0,0,0,4,34,0,1,0,575
1,0,0,2,0,0,0,0,0,4,3,926,0,4,0,5778
0,0,0,2,0,4,4,0,4,4,0,248,1,1,4,6305
2,0,0,3,0,0,0,0,0,0,4,201,1,7,0,3060
2,1,0,1,0,0,0,0,0,0,4,352,0,7,0,5625
1,0,0,1,0,0,4,0,0,1,1,324,0,4,0,1626
0,1,2,2,0,0,0,0,0,0,0,35,0,3,0,922
1,0,0,1,0,0,4,4,0,0,1,285,0,4,0,1460
1,0,0,1,0,0,4,4,0,4,1,981,1,4,4,5122
2,0,0,1,0,4,4,4,4,0,4,406,1,7,4,6138
1,0,0,1,0,4,0,4,4,0,4,119,1,4,4,1638
1,1,0,1,0,0,0,0,0,0,3,1453,0,4,0,8956
0,1,2,2,0,0,0,0,0,0,1,427,0,3,0,833
2,1,0,0,0,0,0,0,0,0,1,774,0,7,0,3748
2,1,2,2,0,0,0,0,0,0,5,102,0,9,0,3189
2,1,0,0,0,0,0,0,0,0,1,743,1,7,0,3938
0,1,0,3,0,0,0,0,0,0,6,21,0,1,0,571
0,0,2,2,0,0,4,0,4,4,6,142,1,3,4,3927
1,1,0,1,0,0,0,0,0,0,3,36,0,4,0,219
1,0,0,0,0,4,1,0,4,0,4,166,0,4,0,2754
1,0,2,1,0,4,0,0,4,0,1,184,1,6,0,993
1,0,1,1,0,0,0,4,0,0,1,454,1,5,0,2340
1,0,1,4,0,4,4,0,4,4,1,1678,0,5,4,8107
1,0,0,1,0,0,4,0,4,0,3,274,0,4,0,1697
1,0,0,1,0,4,4,0,4,0,4,432,1,4,4,6470
1,0,0,1,0,0,4,4,0,0,1,203,0,4,0,978
1,0,0,1,0,4,0,4,0,0,1,1416,1,4,0,7379
2,0,0,1,0,4,0,4,4,0,1,979,0,7,4,4817
1,0,2,1,0,1,3,4,4,0,1,1605,0,6,4,7715
1,0,0,2,0,0,4,4,4,4,1,466,0,4,4,2295
1,1,2,1,0,0,0,0,0,0,3,584,1,6,0,3616
1,1,0,1,0,0,0,0,0,0,3,350,1,4,0,2186
1,0,2,1,0,4,0,0,0,0,1,1668,0,6,0,8082
2,0,0,1,1,4,0,0,4,0,5,30,0,7,0,686
0,0,0,4,0,0,4,0,4,4,5,427,0,1,4,310
0,0,0,2,0,0,4,4,4,4,6,242,1,1,4,6539
0,0,0,1,0,4,4,0,4,4,2,35,1,1,4,2964
1,0,0,1,0,4,0,0,0,4,3,84,0,4,0,542
1,1,0,2,0,0,0,0,0,0,3,971,0,4,0,6007
1,0,0,1,0,4,0,4,0,3,1,543,0,4,0,2626
0,0,2,1,0,0,4,4,4,4,6,83,1,3,4,2237
2,0,2,1,0,4,0,4,0,0,1,856,0,9,0,4172
1,1,0,1,0,0,0,0,0,0,3,437,0,4,0,2702
1,0,0,1,0,3,4,0,0,0,4,103,0,4,0,1677
2,0,0,2,0,4,4,4,0,2,1,1787,0,7,4,8681
1,0,0,1,0,4,0,4,0,4,1,1270,0,4,4,6128
0,1,2,1,0,0,0,0,0,0,0,159,0,3,0,4785
2,0,0,1,0,0,0,0,0,0,4,64,0,7,0,1133
0,0,0,0,0,0,0,0,0,0,2,97,0,1,0,9275
1,1,0,2,0,0,0,0,0,0,3,563,1,4,0,3470
1,1,2,0,0,0,0,0,0,0,3,123,1,6,0,823
0,0,0,2,0,0,4,0,4,4,6,179,1,1,4,4651
0,1,0,0,0,0,0,0,0,0,6,155,1,1,0,4336
1,1,0,1,0,0,0,0,0,0,3,672,0,4,0,4098
1,0,0,1,0,0,0,0,0,0,3,524,1,4,0,3299
1,0,0,1,0,4,0,4,0,0,1,1798,0,4,0,8728
1,0,1,2,0,0,0,0,0,4,1,1350,1,5,0,7068
2,0,0,1,0,4,0,0,4,4,5,254,0,7,4,8133
1,0,0,1,0,0,0,4,0,4,3,150,1,4,0,984
0,1,2,1,0,0,0,0,0,0,6,255,1,3,0,6921
0,0,0,1,0,0,0,0,0,0,0,230,1,1,0,5977
0,0,0,2,0,0,4,0,4,4,5,238,1,1,4,8092
0,1,2,2,0,0,0,0,0,0,0,94,0,3,0,2995
2,0,0,2,0,4,0,0,4,4,1,1695,1,7,4,8759
1,0,0,1,0,0,0,4,1,4,3,9,0,4,0,92
1,0,0,1,0,0,4,4,4,4,1,85,1,4,4,461
0,1,2,4,0,0,0,0,0,0,0,18,0,3,0,417
2,0,0,2,0,4,4,4,4,0,4,525,0,7,4,8165
1,0,0,1,0,4,4,0,4,0,1,822,0,4,4,3987
1,1,2,0,0,0,0,0,0,0,3,3,0,6,0,44
1,0,1,1,0,4,4,4,0,4,1,851,0,5,4,4140
1,0,2,1,0,1,4,1,4,4,1,251,1,6,4,1300
1,1,0,0,0,0,0,0,0,0,3,499,0,4,0,3063
1,1,0,1,0,0,0,0,0,0,3,678,1,4,0,4112
1,1,2,1,0,0,0,0,0,0,3,1011,0,6,0,6276
1,0,0,3,0,0,0,0,0,4,1,387,0,4,0,1953
1,0,0,1,0,0,4,4,4,0,1,865,0,4,4,4206
2,1,0,1,0,0,0,0,0,0,1,427,1,7,0,101
1,0,0,1,0,4,0,4,4,4,4,383,0,4,4,6016
1,0,0,1,0,4,0,0,4,4,1,1194,1,4,4,6236
1,0,0,2,0,4,4,0,4,4,5,190,1,4,4,6313
1,0,1,0,0,0,0,0,0,0,3,636,0,5,0,3903
1,0,0,0,0,0,0,0,0,0,3,1498,0,4,0,9227
2,0,0,0,0,0,0,0,0,0,1,265,0,7,0,1311
1,1,2,1,0,0,0,0,0,0,1,427,1,6,0,2219
1,0,0,0,0,0,4,0,4,4,3,1290,0,4,4,7962
1,0,0,1,0,4,4,4,2,4,3,468,1,4,4,2936
1,0,0,1,0,0,4,4,4,4,3,531,0,4,4,3270
0,1,2,1,0,0,0,0,0,0,0,118,0,3,0,3747
0,0,0,1,0,4,4,0,4,4,0,120,0,1,4,3771
2,0,0,2,0,4,4,4,4,0,1,1131,1,7,4,5933
0,1,0,4,0,0,0,0,0,0,0,82,1,1,0,1976
2,1,0,1,0,0,0,0,0,0,1,859,0,7,0,4176
0,0,0,1,0,0,4,0,4,4,5,203,0,1,4,6455
1,0,0,1,0,4,4,4,0,0,1,1688,0,4,4,8161
1,0,0,1,0,0,4,0,0,4,1,295,0,4,0,1498
0,1,0,3,0,0,0,0,0,0,0,20,1,1,0,515
1,0,1,1,0,0,4,4,0,0,1,1238,0,5,0,6008
1,0,0,1,0,4,0,0,4,4,1,701,0,4,4,3409
1,0,0,1,0,4,4,4,4,0,1,594,1,4,4,3147
1,0,0,2,0,4,3,0,4,0,4,314,1,4,0,4846
0,0,0,2,0,0,4,4,4,4,6,214,0,1,4,6725
2,0,0,1,0,4,0,4,0,0,1,1118,0,7,0,5427
0,1,0,1,0,0,0,0,0,0,4,291,0,1,0,4654
1,1,0,0,0,0,0,0,0,0,3,496,1,4,0,3152
1,0,0,1,0,4,4,4,0,0,3,212,0,4,4,1378
1,0,1,1,0,4,4,0,4,4,1,499,1,5,4,2591
0,0,2,1,0,4,4,0,3,4,6,42,1,3,4,1110
2,0,2,1,0,4,0,0,0,0,5,213,0,9,0,6789
1,1,1,1,0,0,0,0,0,0,3,559,0,5,0,3413
1,0,0,2,0,3,4,4,3,1,1,606,1,4,3,3218
0,0,0,2,0,0,4,1,4,4,0,125,0,1,4,4014
1,0,0,0,0,0,0,0,0,0,3,757,0,4,0,4661
1,0,0,0,0,0,0,0,0,0,3,763,1,4,0,4656
2,0,0,1,0,4,0,4,0,0,1,526,0,7,0,2562
2,0,0,1,0,4,0,4,4,0,1,719,0,7,4,3489
1,0,1,1,0,4,0,4,4,4,1,349,1,5,4,1817
0,0,0,1,0,4,4,0,0,4,6,255,1,1,4,6921
1,0,0,1,0,4,4,4,0,4,3,576,0,4,4,3514
1,1,2,1,0,0,0,0,0,0,3,592,0,6,0,3605
1,0,0,1,0,0,0,4,4,2,1,922,1,4,0,4866
0,1,2,1,0,0,0,0,0,0,0,101,0,3,0,3102
0,0,2,3,0,0,4,0,4,1,6,118,1,3,0,3081
1,1,0,1,0,0,0,0,0,0,1,427,1,4,0,301
1,0,1,2,0,4,0,4,1,0,1,1439,1,5,0,7534
0,0,0,3,0,0,4,0,4,4,6,94,0,1,4,2698
1,0,0,1,0,0,4,4,4,0,3,1349,0,4,4,8279
1,0,0,3,0,4,0,4,0,0,4,171,1,4,0,2463
1,0,0,1,0,0,4,4,4,4,1,1052,1,4,4,5492
1,1,0,2,0,0,0,0,0,0,3,593,0,4,0,3606
2,1,0,2,0,0,0,0,0,0,1,427,0,7,0,8064
1,0,0,2,0,0,4,2,4,0,1,630,0,4,0,3018
1,1,0,1,0,0,0,0,0,0,3,827,0,4,0,5129
1,1,1,2,0,0,0,0,0,0,3,1484,0,5,0,9128
1,0,0,1,0,4,4,4,1,0,4,263,0,4,4,4220
0,0,0,1,0,4,4,4,4,4,0,253,0,1,4,7710
1,0,1,1,0,4,0,4,2,4,3,553,1,5,4,3437
1,0,0,0,0,0,0,0,0,0,3,732,1,4,0,4482
1,0,2,2,0,0,0,4,0,0,1,1719,1,6,0,8881
0,0,0,1,0,3,4,0,0,0,5,111,0,1,0,3490
0,0,2,2,1,0,4,0,4,4,2,83,0,3,4,7609
1,0,1,1,0,3,0,4,2,0,1,829,0,5,0,4005
1,0,0,1,0,0,4,4,4,4,3,880,0,4,4,5485
1,0,0,1,0,4,0,4,0,0,1,1644,0,4,0,7936
0,0,2,1,0,0,4,0,3,4,0,297,0,3,0,9069
1,0,0,1,0,4,3,4,4,0,1,278,0,4,4,1407
1,0,0,1,0,0,0,0,4,4,4,468,0,4,0,7268
1,0,0,3,0,0,0,4,4,4,3,957,0,4,4,5906
1,0,2,0,0,0,0,0,0,0,3,1006,1,6,0,6224
1,1,0,2,0,0,0,0,0,0,3,922,1,4,0,5695
1,1,0,0,0,0,0,0,0,0,3,740,1,4,0,4539
0,0,0,3,0,0,3,0,4,4,5,120,1,1,0,3752
1,0,2,2,0,0,0,0,0,0,3,1025,1,6,0,6324
1,1,1,0,0,0,0,0,0,0,3,606,0,5,0,3734
2,0,0,1,0,4,1,4,0,0,4,555,0,7,0,8637
2,0,0,1,0,4,0,4,3,0,4,502,0,7,0,7736
1,1,0,0,0,0,0,0,0,0,3,593,1,4,0,3658
1,1,2,1,0,0,0,0,0,0,3,1448,1,6,0,8988
1,1,0,1,0,0,0,0,0,0,3,113,0,4,0,786
0,1,2,3,0,0,0,0,0,0,6,188,0,3,0,6126
1,0,0,1,0,0,4,0,4,0,1,1232,1,4,0,6461
1,0,2,1,0,0,4,4,0,4,1,1297,0,6,4,6270
0,0,2,2,1,4,4,0,4,4,2,22,0,3,4,2693
2,0,0,1,0,4,0,4,0,0,1,1244,1,7,0,6513
1,0,0,2,0,0,0,4,4,0,3,1223,0,4,0,7623
1,1,0,2,0,0,0,0,0,0,3,1425,1,4,0,8835
1,0,0,2,0,4,4,0,4,0,3,954,1,4,4,5885
2,0,0,1,0,4,1,4,0,3,1,244,1,7,4,1263
2,0,0,3,0,4,0,4,0,4,5,168,1,7,4,5560
1,0,0,2,0,4,0,0,0,4,1,1528,1,4,0,8005
0,1,2,2,0,0,0,0,0,0,0,348,1,3,0,9114
1,0,0,2,0,4,0,1,0,4,4,309,0,4,0,4973
2,0,0,1,0,4,4,4,0,0,1,489,1,7,4,2532
2,0,2,1,0,4,0,4,0,0,1,1749,1,9,0,9024
0,0,0,2,0,1,4,0,0,4,6,3,1,1,0,74
2,0,0,2,0,4,4,0,4,0,4,540,0,7,4,8442
0,0,0,2,0,0,4,0,4,4,0,83,0,1,4,2684
1,0,0,1,0,4,0,0,0,4,3,435,0,4,0,2685
1,0,0,2,0,4,4,4,4,4,3,781,1,4,4,4791
2,1,0,2,0,0,0,0,0,0,1,1729,1,7,0,8938
1,0,0,1,0,4,4,4,0,0,1,1669,0,4,4,8083
0,0,2,2,1,0,4,4,4,4,0,45,0,3,4,1197
1,0,0,1,0,4,4,4,0,0,1,1084,1,4,4,5688
0,0,0,1,0,0,4,0,4,4,4,597,0,1,4,9250
2,1,0,2,0,0,0,0,0,0,1,1286,0,7,0,6229
0,1,2,1,0,0,0,0,0,0,6,21,0,3,0,571
1,0,0,1,0,4,4,4,0,0,3,1235,1,4,4,7618
1,0,0,3,0,0,4,4,2,4,3,269,0,4,4,1670
1,0,1,1,0,0,0,4,0,4,3,1453,0,5,0,8956
0,1,2,2,0,0,0,0,0,0,6,293,1,3,0,7865
0,1,2,1,0,0,0,0,0,0,0,62,1,3,0,1455
0,0,2,2,0,0,4,0,4,4,4,95,1,3,4,1316
2,0,2,1,0,4,4,4,3,0,1,961,1,9,4,5052
1,1,0,0,0,0,0,0,0,0,3,1228,1,4,0,7572
1,0,0,0,0,0,0,0,0,0,3,965,0,4,0,5967
1,1,1,0,0,0,0,0,0,0,3,1206,0,5,0,7462
0,0,0,3,0,4,4,0,4,0,0,268,0,1,4,8087
1,0,0,1,0,4,4,0,0,4,1,14,0,4,4,71
1,0,0,1,0,4,4,4,4,4,1,1755,0,4,4,8548
0,0,2,1,0,0,4,0,4,4,6,49,1,3,4,1232
0,0,2,3,0,4,4,0,4,0,6,226,1,3,4,6066
2,0,1,2,0,0,0,4,4,0,5,144,1,8,0,4509
1,1,1,1,0,0,0,0,0,0,3,395,1,5,0,2451
0,0,0,0,0,0,4,4,4,4,5,249,0,1,4,8023
1,0,0,1,0,4,0,0,4,4,3,834,0,4,4,5175
1,0,0,2,0,0,4,0,4,0,1,607,1,4,0,3224
1,0,0,1,0,4,0,0,4,4,3,1104,0,4,4,6796
0,1,2,2,1,0,0,0,0,0,2,96,1,3,0,7993
1,0,0,1,0,0,0,4,4,0,4,157,1,4,0,2205
1,1,0,1,0,0,0,0,0,0,3,830,0,4,0,5144
2,0,0,1,0,4,0,4,2,4,1,1306,1,7,4,6825
1,0,0,1,0,0,4,4,4,4,1,1853,0,4,4,9060
1,0,0,3,0,0,4,4,3,4,1,1858,0,4,4,9081
1,1,1,1,0,4,3,0,4,0,1,1463,0,5,0,7053
1,0,2,0,0,0,0,0,0,0,3,1313,1,6,0,8157
2,1,0,3,0,0,0,0,0,0,1,1604,1,7,0,8369
2,0,0,3,0,4,4,4,4,0,5,186,1,7,4,6070
1,0,0,2,0,0,0,4,3,4,1,1866,0,4,0,9110
1,0,0,1,0,0,4,1,0,0,1,1154,1,4,0,6068
1,0,1,3,0,0,1,0,4,4,1,1391,1,5,0,7229
1,0,0,0,0,0,0,0,0,0,3,904,1,4,0,5601
0,1,2,1,0,0,0,0,0,0,0,66,0,3,0,2257
1,1,0,0,0,0,0,0,0,0,3,1460,1,4,0,9074
1,0,0,0,0,0,0,0,0,0,3,1351,0,4,0,8306
0,0,2,1,0,0,4,0,4,4,0,247,0,3,4,7565
0,1,0,3,0,0,0,0,0,0,5,129,0,1,0,3814
1,0,2,1,0,0,4,4,0,4,1,924,0,6,4,4496
2,0,0,1,0,4,1,4,0,0,1,1646,0,7,0,7947
1,0,0,2,0,4,0,4,2,4,1,269,1,4,4,1384
0,0,2,3,1,0,4,4,4,4,0,1,1,3,4,112
1,0,0,3,0,0,4,0,4,0,3,1268,0,4,0,7877
1,0,0,1,0,0,4,4,4,4,1,939,0,4,4,4567
2,0,0,1,0,4,4,4,0,4,4,62,0,7,4,1100
0,1,2,1,0,0,0,0,0,0,6,93,1,3,0,2572
1,0,0,2,0,0,4,0,0,4,3,363,0,4,0,2252
0,0,2,2,0,0,4,0,4,4,4,11,0,3,4,241
1,0,0,1,0,0,0,3,4,4,3,27,0,4,0,181
0,1,0,0,0,0,0,0,0,0,2,91,0,1,0,8741
1,0,0,2,0,0,0,0,4,4,1,1212,0,4,0,5867
2,0,2,1,0,4,0,4,0,0,1,1358,0,9,0,6547
1,0,0,1,0,4,4,0,0,0,3,1304,0,4,0,8077
1,0,0,1,0,0,1,4,4,0,4,127,0,4,0,2070
0,1,0,1,0,0,0,0,0,0,0,237,0,1,0,7127
1,0,1,1,0,4,0,0,0,4,1,199,1,5,0,1053
0,1,0,1,0,0,0,0,0,0,0,326,1,1,0,8360
1,0,0,1,0,3,4,4,0,0,3,419,0,4,0,2588
1,0,0,0,0,0,4,4,4,4,1,1051,0,4,4,5148
0,1,2,3,0,0,0,0,0,0,4,500,0,3,0,7716
2,1,0,1,0,0,0,0,0,0,1,1522,1,7,0,7945
1,0,0,3,0,0,4,0,4,0,1,974,0,4,0,4794
1,0,0,2,0,0,0,4,4,0,3,237,1,4,0,1531
2,1,0,2,0,0,0,0,0,0,1,860,1,7,0,4580
0,0,0,3,0,4,4,0,0,4,6,265,0,1,4,8094
1,0,1,2,0,4,4,0,3,0,4,355,0,5,0,5661
1,0,0,3,0,4,3,4,0,3,1,676,1,4,3,3584
1,0,0,1,0,0,0,4,0,3,4,405,0,4,0,6363
1,1,0,1,0,0,0,0,0,0,3,1349,1,4,0,8419
1,0,0,1,0,0,4,4,0,4,1,1457,0,4,4,7019
1,1,0,2,0,0,0,0,0,0,3,632,0,4,0,3854
1,0,2,1,0,4,0,0,4,4,3,948,1,6,4,5858
1,0,0,1,0,4,4,4,0,4,1,1214,0,4,4,5882
1,0,0,0,0,4,4,0,4,3,1,579,1,4,4,3054
1,0,2,0,0,0,0,0,0,0,3,199,1,6,0,1324
0,0,2,1,0,0,4,0,3,4,6,187,1,3,0,4726
0,1,0,2,0,0,0,0,0,0,3,427,0,1,0,1095
1,0,2,0,0,0,0,0,0,0,3,50,0,6,0,313
0,1,2,1,0,0,0,0,0,0,0,269,1,3,0,7121
0,1,2,1,0,0,0,0,0,0,0,183,1,3,0,4625
0,0,2,2,0,0,4,0,4,4,6,256,1,3,4,6967
1,0,1,4,0,4,0,0,0,4,3,1339,0,5,0,8248
0,0,0,1,0,0,4,0,0,4,0,139,0,1,0,4312
1,0,0,3,0,4,0,0,4,3,3,274,1,4,0,1758
1,0,1,2,0,4,4,0,4,4,1,1199,0,5,4,5777
1,1,0,1,0,0,0,0,0,0,3,1412,1,4,0,8774
1,1,0,1,0,0,0,0,0,0,3,727,1,4,0,4452
1,0,0,3,0,4,2,0,1,4,3,90,0,4,4,590
1,1,2,1,0,0,0,0,0,0,3,179,1,6,0,1150
1,0,0,1,0,0,4,4,0,4,3,964,0,4,4,5965
1,0,0,3,0,0,4,4,3,4,1,893,0,4,4,4305
0,1,2,2,0,0,0,0,0,0,6,157,0,3,0,5060
1,0,2,0,0,4,0,4,4,2,3,1254,1,6,4,7763
0,0,0,1,0,0,4,0,0,4,6,260,1,1,0,7096
2,0,0,3,0,4,0,4,0,4,5,56,1,7,4,1573
0,0,2,3,1,0,4,4,4,4,0,132,0,3,4,4166
1,1,1,1,0,0,0,0,0,0,3,1137,1,5,0,6977
0,1,0,2,0,0,0,0,0,0,0,209,0,1,0,6179
1,0,0,1,0,0,4,0,4,4,1,83,0,4,4,370
1,0,0,2,0,0,4,4,4,0,3,163,1,4,4,1038
1,0,0,2,0,0,0,0,4,0,1,1772,1,4,0,9167
1,0,1,1,0,1,0,4,0,4,1,1037,1,5,0,5425
0,1,0,1,0,0,0,0,0,0,6,141,1,1,0,3909
2,0,2,1,0,4,0,4,0,0,1,317,1,9,0,1669
1,0,0,3,0,0,4,0,0,0,3,85,1,4,0,579
1,0,1,1,0,4,0,0,4,4,1,1604,0,5,4,7709
1,1,2,1,0,0,0,0,0,0,3,897,1,6,0,5559
0,0,0,1,0,0,4,1,1,0,0,183,1,1,0,4625
1,0,0,3,0,4,0,0,0,4,3,610,0,4,0,3750
0,0,0,1,0,0,4,0,4,4,0,172,1,1,4,4422
1,0,0,1,0,4,4,0,0,0,4,124,1,4,0,1688
1,0,1,2,0,4,3,0,0,4,1,1549,1,5,0,8085
1,0,0,1,0,0,0,4,4,0,1,1667,0,4,0,8078
2,1,0,1,0,0,0,0,0,0,1,981,0,7,0,4822
1,0,0,1,0,4,4,0,0,4,1,1609,0,4,4,7739
2,1,0,2,0,0,0,0,0,0,1,1686,1,7,0,8704
2,0,1,1,0,4,4,4,0,0,4,424,0,8,4,6672
1,0,0,0,0,0,0,0,0,0,3,444,0,4,0,2752
1,0,1,2,0,0,2,0,0,4,4,594,1,5,0,9078
0,0,0,2,0,4,4,4,4,4,4,497,0,1,4,7631
2,0,0,1,0,4,0,4,4,0,4,309,1,7,4,4780
2,1,0,2,0,0,0,0,0,0,1,1695,0,7,0,8207
1,0,2,1,0,4,0,4,4,0,1,1046,0,6,4,5133
1,0,2,0,0,0,0,4,4,4,1,591,0,6,4,2854
1,1,1,2,0,0,0,0,0,0,3,191,1,5,0,1267
2,0,0,0,0,4,0,4,0,4,3,427,1,7,4,8225
0,0,0,2,0,3,4,0,4,4,0,277,1,1,4,7395
1,0,2,0,0,0,0,0,0,0,3,636,0,6,0,3903
1,0,0,1,0,0,0,0,4,4,1,1079,0,4,0,5277
1,0,2,1,0,4,4,0,0,4,1,376,0,6,4,1880
1,1,1,1,0,0,0,0,0,0,3,203,0,5,0,1355
0,1,0,1,0,0,0,0,0,0,6,87,0,1,0,2518
1,0,0,0,0,0,4,0,0,0,1,1726,0,4,0,8411
0,0,2,2,0,3,4,0,4,4,5,141,1,3,4,4427
1,1,2,2,0,0,0,0,0,0,3,20,0,6,0,151
1,0,0,1,0,4,0,0,4,4,1,282,0,4,4,1425
2,0,2,2,0,4,0,1,4,0,1,1266,0,9,0,6118
0,0,0,1,0,0,4,0,4,0,6,208,0,1,0,6631
1,1,0,0,0,0,0,0,0,0,3,871,1,4,0,5388
2,1,2,2,0,0,0,0,0,0,1,1079,1,9,0,5646
1,0,2,1,0,0,4,0,0,4,1,733,0,6,0,3537
1,0,0,2,0,0,4,4,4,4,1,142,0,4,4,668
0,1,0,1,0,0,0,0,0,0,6,131,0,1,0,4031
0,1,2,2,0,0,0,0,0,0,0,350,1,3,0,9149
1,0,0,1,0,0,4,4,0,4,3,826,1,4,4,5044
1,0,0,1,0,0,4,0,4,4,1,794,1,4,4,4244
1,0,0,1,0,4,4,4,4,0,1,926,1,4,4,4875
2,0,0,2,0,4,0,4,4,0,1,782,0,7,4,3803
1,1,1,1,0,0,0,0,0,0,3,269,1,5,0,1739
1,1,0,1,0,0,0,0,0,0,3,1226,0,4,0,7640
2,0,0,1,0,4,3,0,4,0,1,1050,0,7,0,5142
1,0,0,1,0,0,4,4,0,0,1,1063,0,4,0,5210
1,0,0,0,0,0,0,0,0,0,3,1476,0,4,0,9081
2,1,0,0,0,0,0,0,0,0,1,980,1,7,0,5116
1,0,0,1,0,4,0,0,0,0,3,1047,1,4,0,6446
1,0,0,3,0,0,0,4,4,0,4,428,0,4,0,6693
1,1,0,0,0,0,0,0,0,0,3,943,1,4,0,5812
1,0,0,1,0,4,0,0,4,0,4,379,0,4,0,5956
0,0,2,1,0,0,4,0,4,0,6,307,1,3,0,8203
0,0,0,1,0,0,4,4,4,4,0,12,0,1,4,287
0,0,0,2,0,0,1,0,4,4,6,10,1,1,0,248
1,0,0,0,0,0,0,0,0,0,3,183,1,4,0,1186
1,0,0,0,0,0,0,0,0,0,3,420,0,4,0,2590
2,0,2,3,0,4,2,4,4,0,5,107,1,9,4,3332
2,0,0,2,0,4,3,0,0,4,5,240,0,7,0,7628
1,0,1,1,0,4,0,4,4,4,1,706,0,5,4,3432
2,1,2,1,0,0,0,0,0,0,5,176,1,9,0,5814
0,0,2,2,0,0,4,2,4,4,0,99,1,3,4,2607
1,0,0,1,0,4,4,0,4,0,3,465,0,4,4,2852
0,0,2,3,0,0,4,4,0,4,6,178,0,3,4,5647
1,0,0,0,0,0,0,0,0,0,3,330,0,4,0,2055
1,1,2,0,0,0,0,0,0,0,3,109,0,6,0,714
1,0,0,2,0,4,4,0,0,0,1,1517,1,4,0,7922
0,1,0,1,0,0,0,0,0,0,0,19,1,1,0,504
2,0,0,3,0,4,0,4,0,0,5,198,1,7,0,6549
1,1,0,2,0,0,0,0,0,0,3,1037,1,4,0,6394
2,0,0,1,0,4,0,4,4,0,1,859,0,7,4,4176
1,0,0,1,0,0,4,0,4,4,1,991,1,4,4,5171
2,0,2,1,0,4,4,4,2,4,1,1228,0,9,4,5963
2,1,0,2,0,0,0,0,0,0,4,281,1,7,0,4335
1,1,0,0,0,0,0,0,0,0,3,974,0,4,0,6020
0,1,0,0,0,0,0,0,0,0,6,151,0,1,0,4732
1,0,0,1,0,4,3,0,4,4,3,773,1,4,4,4739
1,0,0,3,0,0,0,0,0,4,1,1175,0,4,0,5659
0,0,2,2,0,0,4,1,4,4,6,72,1,3,4,1897
1,0,0,1,0,4,0,4,0,4,1,1398,1,4,4,7260
0,1,0,1,0,0,0,0,0,0,0,297,0,1,0,9069
0,1,0,0,0,0,0,0,0,0,0,11,1,1,0,378
1,1,0,2,0,0,0,0,0,0,3,994,1,4,0,6137
1,0,0,1,0,0,0,4,0,3,1,815,1,4,0,4340
1,1,0,1,0,0,0,0,4,4,3,385,0,4,0,2390
1,0,0,1,0,4,4,3,0,0,1,2,1,4,0,6
2,1,0,1,0,0,0,0,0,0,4,135,1,7,0,1774
2,0,2,1,0,4,0,4,0,0,5,112,1,9,0,3547
2,0,0,2,0,4,0,4,4,0,1,1675,0,7,4,8103
1,1,2,1,0,0,0,0,0,0,3,181,0,6,0,1214
1,0,2,0,0,0,4,0,1,0,4,403,0,6,0,6351
1,1,0,1,0,0,0,0,0,0,3,37,1,4,0,243
1,0,1,1,0,0,4,4,2,0,1,930,0,5,0,4524
2,0,0,2,1,4,4,4,4,0,4,343,1,7,4,5392
1,0,0,3,0,4,0,4,0,0,3,718,0,4,0,4347
0,1,2,1,0,0,0,0,0,0,6,25,1,3,0,642
0,0,0,1,0,0,0,0,4,4,6,234,1,1,0,6315
2,0,0,0,0,0,0,0,0,0,1,1437,1,7,0,7515
2,1,0,0,0,0,0,0,0,0,1,846,0,7,0,4128
1,0,0,1,0,0,0,4,0,0,1,1457,0,4,0,7019
2,0,0,1,0,4,4,1,0,0,1,1697,0,7,0,8222
1,0,0,1,0,4,0,4,4,4,3,431,1,4,4,2717
